segment,month_name,total_sales,total_profit
Corporate,Oct,426898.0,74424.0
Home Office,Jul,287424.0,49312.0
Consumer,Jul,659920.0,115594.0
Corporate,Mar,413809.0,70723.0
Consumer,Nov,632605.0,109091.0
Home Office,Aug,225444.0,38105.0
Consumer,Aug,701860.0,128242.0
Corporate,Aug,381267.0,67148.0
Home Office,Apr,227719.0,40685.0
Consumer,Jun,695771.0,122517.0
Consumer,May,702853.0,124785.0
Home Office,Sep,214106.0,35997.0
Corporate,Jul,370338.0,67382.0
Corporate,Dec,491939.0,89661.0
Corporate,May,426334.0,75073.0
Corporate,Apr,434033.0,75180.0
Home Office,May,273634.0,50529.0
Home Office,Jan,279281.0,50817.0
Home Office,Jun,235326.0,42463.0
Consumer,Sep,697093.0,121197.0
Home Office,Mar,275945.0,45693.0
Consumer,Apr,695070.0,124564.0
Home Office,Nov,254719.0,44266.0
Home Office,Oct,277991.0,48694.0
Consumer,Dec,775324.0,137288.0
Corporate,Nov,472510.0,82082.0
Corporate,Sep,370892.0,64930.0
Corporate,Feb,386235.0,65679.0
Home Office,Feb,227012.0,40838.0
Consumer,Mar,723651.0,126078.0
Consumer,Oct,704921.0,121036.0
Corporate,Jan,465397.0,81991.0
Consumer,Jan,709503.0,130371.0
Corporate,Jun,391884.0,70793.0
Home Office,Dec,259766.0,43836.0
Consumer,Feb,626033.0,110768.0
