region,month_name,total_sales
South,Mar,255684.0
South,Jan,223209.0
East,Apr,357371.0
East,Nov,359573.0
Central,May,309797.0
East,Mar,325316.0
Central,Oct,271368.0
South,Nov,190455.0
Central,Apr,294411.0
South,Jul,176415.0
Central,Mar,319710.0
East,Jan,352789.0
West,Apr,368735.0
East,Sep,319630.0
South,Sep,212597.0
West,Aug,347727.0
Central,Nov,292580.0
South,Feb,234712.0
West,Mar,368701.0
South,Dec,258244.0
East,Feb,317604.0
West,Dec,432663.0
West,Sep,338718.0
Central,Sep,279947.0
South,Aug,234605.0
East,Jun,298832.0
West,Jan,423734.0
South,Apr,193207.0
Central,Dec,316942.0
West,Oct,389771.0
Central,Jun,280367.0
Central,Aug,247711.0
East,Oct,401602.0
West,Jun,377346.0
West,Jul,361464.0
West,Nov,374858.0
East,Dec,380020.0
South,Jun,216173.0
East,Jul,337405.0
East,May,306755.0
South,Oct,229711.0
Central,Jul,285943.0
Central,Jan,302514.0
East,Aug,355630.0
Central,Feb,282601.0
South,May,225295.0
West,May,390419.0
West,Feb,305993.0
