category,month,total_sales,total_profit
Furniture,Sep,269515.0,46705.0
Furniture,Oct,236246.0,43313.0
Furniture,Mar,303607.0,53201.0
Office Supplies,Feb,703279.0,123418.0
Technology,Jul,279111.0,49805.0
Office Supplies,Dec,873367.0,154994.0
Furniture,Aug,262262.0,46324.0
Office Supplies,Jul,731247.0,129100.0
Office Supplies,Jun,679442.0,120997.0
Technology,Sep,219719.0,38350.0
Technology,Dec,299552.0,52468.0
Technology,Jun,306386.0,55352.0
Office Supplies,Jan,819754.0,147946.0
Technology,Aug,285133.0,49093.0
Technology,Oct,332471.0,55320.0
Technology,Jan,289783.0,53864.0
Office Supplies,Mar,754280.0,127661.0
Office Supplies,Aug,686853.0,123849.0
Office Supplies,Sep,724113.0,125234.0
Office Supplies,Oct,768939.0,133413.0
Furniture,Nov,257340.0,43906.0
Office Supplies,Nov,713697.0,122785.0
Technology,May,275566.0,47687.0
Furniture,Feb,208710.0,38382.0
Office Supplies,Apr,703111.0,125578.0
Furniture,Jan,254291.0,45047.0
Furniture,Jun,257426.0,44548.0
Technology,Nov,309752.0,55515.0
Technology,Mar,264434.0,46541.0
Technology,Feb,263614.0,44527.0
Furniture,Apr,293172.0,52847.0
Technology,Apr,285344.0,49576.0
Furniture,Dec,272765.0,49995.0
Office Supplies,May,764566.0,136243.0
Furniture,Jul,224148.0,39491.0
Furniture,May,243556.0,45270.0
