category,month,total_sales,total_profit
Furniture,Sep,299231.0,52002.0
Furniture,Oct,263903.0,48488.0
Furniture,Mar,334650.0,58077.0
Office Supplies,Feb,793804.0,139407.0
Technology,Jul,312522.0,55861.0
Office Supplies,Dec,954295.0,168326.0
Furniture,Aug,288002.0,51575.0
Office Supplies,Jul,826682.0,145005.0
Office Supplies,Jun,779196.0,139518.0
Technology,Sep,248028.0,42950.0
Technology,Dec,326767.0,57510.0
Technology,Jun,340582.0,62096.0
Office Supplies,Jan,907676.0,163264.0
Technology,Aug,330236.0,57129.0
Technology,Oct,366753.0,61351.0
Technology,Jan,334249.0,62116.0
Office Supplies,Mar,858767.0,144279.0
Office Supplies,Aug,764308.0,139076.0
Office Supplies,Sep,814214.0,141558.0
Office Supplies,Oct,882276.0,154008.0
Furniture,Nov,288244.0,49450.0
Office Supplies,Nov,802811.0,138582.0
Technology,May,318205.0,54385.0
Furniture,Feb,234412.0,42601.0
Office Supplies,Apr,792560.0,140291.0
Furniture,Jan,282664.0,50697.0
Furniture,Jun,287653.0,48965.0
Technology,Nov,343011.0,61780.0
Technology,Mar,294848.0,52042.0
Technology,Feb,297515.0,50697.0
Furniture,Apr,330137.0,58376.0
Technology,Apr,321364.0,56003.0
Furniture,Dec,313870.0,56760.0
Office Supplies,May,858421.0,152768.0
Furniture,Jul,266718.0,46618.0
Furniture,May,310164.0,56992.0
