region,month_name,total_sales
South,Mar,252216.0
South,Jan,221601.0
East,Apr,353795.0
East,Nov,358549.0
Central,May,308124.0
East,Mar,322757.0
Central,Oct,266049.0
South,Nov,189133.0
Central,Apr,288034.0
South,Jul,175300.0
Central,Mar,314776.0
East,Jan,348602.0
West,Apr,362259.0
East,Sep,316520.0
South,Sep,210975.0
West,Aug,340684.0
Central,Nov,291129.0
South,Feb,233337.0
West,Mar,363101.0
South,Dec,257096.0
East,Feb,315854.0
West,Dec,428818.0
West,Sep,333085.0
Central,Sep,277548.0
South,Aug,232551.0
East,Jun,296990.0
West,Jan,416326.0
South,Apr,192509.0
Central,Dec,314185.0
West,Oct,387947.0
Central,Jun,276123.0
Central,Aug,245166.0
East,Oct,390791.0
West,Jun,372898.0
West,Jul,357634.0
West,Nov,370912.0
East,Dec,376653.0
South,Jun,212254.0
East,Jul,332278.0
East,May,305519.0
South,Oct,227006.0
Central,Jul,283073.0
Central,Jan,300468.0
East,Aug,353279.0
Central,Feb,278434.0
South,May,222796.0
West,May,387905.0
West,Feb,303196.0
