region,month_name,total_sales
South,Mar,270709.0
South,Jan,242406.0
East,Apr,415303.0
East,Nov,393514.0
Central,May,344514.0
East,Mar,364316.0
Central,Oct,286009.0
South,Nov,208654.0
Central,Apr,313466.0
South,Jul,195117.0
Central,Mar,337882.0
East,Jan,387868.0
West,Apr,398275.0
East,Sep,361635.0
South,Sep,238328.0
West,Aug,372246.0
Central,Nov,319706.0
South,Feb,242734.0
West,Mar,394240.0
South,Dec,278915.0
East,Feb,339366.0
West,Dec,472393.0
West,Sep,357006.0
Central,Sep,293947.0
South,Aug,252060.0
East,Jun,319626.0
West,Jan,455547.0
South,Apr,205944.0
Central,Dec,339774.0
West,Oct,416893.0
Central,Jun,313466.0
Central,Aug,267296.0
East,Oct,422905.0
West,Jun,420156.0
West,Jul,382812.0
West,Nov,402688.0
East,Dec,408253.0
South,Jun,229068.0
East,Jul,385942.0
East,May,332293.0
South,Oct,249396.0
Central,Jul,317868.0
Central,Jan,321557.0
East,Aug,385889.0
Central,Feb,303537.0
South,May,247992.0
West,May,431265.0
West,Feb,327968.0
