region,month_name,total_sales
South,Mar,267545.0
South,Jan,232272.0
East,Apr,404518.0
East,Nov,384257.0
Central,May,339571.0
East,Mar,348550.0
Central,Oct,282424.0
South,Nov,201824.0
Central,Apr,308309.0
South,Jul,189109.0
Central,Mar,335436.0
East,Jan,384070.0
West,Apr,391733.0
East,Sep,356716.0
South,Sep,232901.0
West,Aug,362876.0
Central,Nov,317828.0
South,Feb,240084.0
West,Mar,388535.0
South,Dec,275627.0
East,Feb,332213.0
West,Dec,463667.0
West,Sep,351276.0
Central,Sep,292035.0
South,Aug,249236.0
East,Jun,314617.0
West,Jan,447022.0
South,Apr,200964.0
Central,Dec,334840.0
West,Oct,414044.0
Central,Jun,308930.0
Central,Aug,263983.0
East,Oct,417838.0
West,Jun,410825.0
West,Jul,377194.0
West,Nov,394709.0
East,Dec,401290.0
South,Jun,223541.0
East,Jul,382869.0
East,May,325330.0
South,Oct,241872.0
Central,Jul,315086.0
Central,Jan,320204.0
East,Aug,374288.0
Central,Feb,297013.0
South,May,244252.0
West,May,412179.0
West,Feb,320474.0
