category,month,total_sales,total_profit
Furniture,Sep,282303.0,48785.0
Furniture,Oct,254123.0,46745.0
Furniture,Mar,319230.0,55963.0
Office Supplies,Feb,746576.0,131189.0
Technology,Jul,297770.0,52914.0
Office Supplies,Dec,923451.0,163454.0
Furniture,Aug,278766.0,49861.0
Office Supplies,Jul,783742.0,138377.0
Office Supplies,Jun,742648.0,132463.0
Technology,Sep,234402.0,40735.0
Technology,Dec,318194.0,55897.0
Technology,Jun,326273.0,59396.0
Office Supplies,Jan,875940.0,157902.0
Technology,Aug,310043.0,53388.0
Technology,Oct,354769.0,59315.0
Technology,Jan,312628.0,57800.0
Office Supplies,Mar,824222.0,138955.0
Office Supplies,Aug,731778.0,132633.0
Office Supplies,Sep,779214.0,135008.0
Office Supplies,Oct,821278.0,141505.0
Furniture,Nov,276575.0,47232.0
Office Supplies,Nov,774225.0,133324.0
Technology,May,299638.0,51888.0
Furniture,Feb,223559.0,40847.0
Office Supplies,Apr,757026.0,133968.0
Furniture,Jan,275202.0,49278.0
Furniture,Jun,271383.0,46543.0
Technology,Nov,326540.0,58152.0
Technology,Mar,283880.0,50193.0
Technology,Feb,279060.0,46822.0
Furniture,Apr,316508.0,56153.0
Technology,Apr,301147.0,52404.0
Furniture,Dec,305670.0,55317.0
Office Supplies,May,825133.0,147063.0
Furniture,Jul,249991.0,43700.0
Furniture,May,288669.0,53053.0
