segment,month_name,total_sales,total_profit
Corporate,Oct,352871.0,60218.0
Home Office,Jul,211149.0,35961.0
Consumer,Jul,518038.0,93108.0
Corporate,Mar,322231.0,55649.0
Consumer,Nov,502153.0,86793.0
Home Office,Aug,181735.0,30695.0
Consumer,Aug,570070.0,104817.0
Corporate,Aug,302254.0,53738.0
Home Office,Apr,185131.0,33266.0
Consumer,Jun,513924.0,91801.0
Consumer,May,539467.0,96150.0
Home Office,Sep,164566.0,27381.0
Corporate,Jul,287364.0,52706.0
Corporate,Dec,419387.0,76966.0
Corporate,May,352216.0,61329.0
Corporate,Apr,322939.0,56388.0
Home Office,May,189163.0,34467.0
Home Office,Jan,221008.0,40648.0
Home Office,Jun,171461.0,32096.0
Consumer,Sep,562039.0,97335.0
Home Office,Mar,227114.0,36416.0
Consumer,Apr,549505.0,98681.0
Home Office,Nov,207375.0,36595.0
Home Office,Oct,217305.0,37455.0
Consumer,Dec,604004.0,109258.0
Corporate,Nov,369597.0,62078.0
Corporate,Sep,306667.0,54016.0
Corporate,Feb,321208.0,54536.0
Home Office,Feb,181111.0,32543.0
Consumer,Mar,597188.0,105767.0
Consumer,Oct,568900.0,98533.0
Corporate,Jan,384365.0,67594.0
Consumer,Jan,539889.0,99821.0
Corporate,Jun,316515.0,56213.0
Home Office,Dec,194578.0,32887.0
Consumer,Feb,510733.0,90807.0
