category,month,total_sales,total_profit
Furniture,Sep,243359.0,42588.0
Furniture,Oct,207756.0,38123.0
Furniture,Mar,262876.0,46866.0
Office Supplies,Feb,624489.0,110470.0
Technology,Jul,240394.0,42872.0
Office Supplies,Dec,759643.0,136318.0
Furniture,Aug,227406.0,40017.0
Office Supplies,Jul,610906.0,108770.0
Office Supplies,Jun,549882.0,98625.0
Technology,Sep,193856.0,33768.0
Technology,Dec,258388.0,45903.0
Technology,Jun,265602.0,47772.0
Office Supplies,Jan,703322.0,127699.0
Technology,Aug,237424.0,41149.0
Technology,Oct,281874.0,46331.0
Technology,Jan,248098.0,46545.0
Office Supplies,Mar,662453.0,111885.0
Office Supplies,Aug,604816.0,110857.0
Office Supplies,Sep,604044.0,103613.0
Office Supplies,Oct,656928.0,112958.0
Furniture,Nov,220882.0,37239.0
Office Supplies,Nov,604737.0,103722.0
Technology,May,235180.0,39721.0
Furniture,Feb,184189.0,34093.0
Office Supplies,Apr,591086.0,105656.0
Furniture,Jan,209313.0,36526.0
Furniture,Jun,207548.0,37110.0
Technology,Nov,266560.0,46672.0
Technology,Mar,231113.0,40890.0
Technology,Feb,212737.0,34729.0
Furniture,Apr,240262.0,43369.0
Technology,Apr,240966.0,41954.0
Furniture,Dec,217874.0,39063.0
Office Supplies,May,640667.0,113898.0
Furniture,Jul,184160.0,33074.0
Furniture,May,217134.0,40995.0
