region,month_name,total_sales
South,Mar,241868.0
South,Jan,214615.0
East,Apr,344616.0
East,Nov,345467.0
Central,May,300292.0
East,Mar,310372.0
Central,Oct,254784.0
South,Nov,181912.0
Central,Apr,281735.0
South,Jul,164403.0
Central,Mar,305266.0
East,Jan,325172.0
West,Apr,340830.0
East,Sep,297775.0
South,Sep,203399.0
West,Aug,326292.0
Central,Nov,282711.0
South,Feb,226530.0
West,Mar,351487.0
South,Dec,250670.0
East,Feb,309327.0
West,Dec,408191.0
West,Sep,324541.0
Central,Sep,269821.0
South,Aug,227971.0
East,Jun,280675.0
West,Jan,401542.0
South,Apr,189016.0
Central,Dec,304558.0
West,Oct,362321.0
Central,Jun,267820.0
Central,Aug,240294.0
East,Oct,371702.0
West,Jun,359183.0
West,Jul,343772.0
West,Nov,337721.0
East,Dec,364757.0
South,Jun,197278.0
East,Jul,312480.0
East,May,293582.0
South,Oct,221002.0
Central,Jul,271642.0
Central,Jan,290289.0
East,Aug,343825.0
Central,Feb,273888.0
South,May,210370.0
West,May,373905.0
West,Feb,287450.0
