state,total_sales,total_customers
Alabama,86620.0,47
Arizona,326509.0,107
Arkansas,69637.0,10
California,2609804.0,874
Colorado,298639.0,115
Connecticut,115971.0,42
Delaware,96555.0,31
District of Columbia,9096.0,4
Florida,497917.0,150
Georgia,177077.0,82
Illinois,661137.0,237
Indiana,171246.0,60
Iowa,20992.0,13
Kansas,36048.0,5
Kentucky,295453.0,81
Louisiana,63883.0,28
Maryland,29756.0,10
Massachusetts,163196.0,55
Michigan,243761.0,87
Minnesota,210978.0,67
Mississippi,79696.0,26
Missouri,93705.0,37
Nebraska,6001.0,5
Nevada,27965.0,9
New Hampshire,27495.0,9
New Jersey,195757.0,61
New Mexico,25028.0,18
New York,1303160.0,452
North Carolina,403385.0,169
Ohio,597416.0,211
Oklahoma,47133.0,16
Oregon,48026.0,14
Pennsylvania,677552.0,256
Rhode Island,65511.0,23
South Dakota,8260.0,6
Tennessee,194220.0,66
Texas,1257442.0,413
Utah,61572.0,26
Virginia,270790.0,80
Washington,606779.0,217
Wisconsin,91028.0,45
