category,month,total_sales,total_profit
Furniture,Sep,274667.0,47504.0
Furniture,Oct,244465.0,44810.0
Furniture,Mar,311391.0,54628.0
Office Supplies,Feb,732105.0,128869.0
Technology,Jul,289456.0,51602.0
Office Supplies,Dec,906523.0,160560.0
Furniture,Aug,272035.0,48620.0
Office Supplies,Jul,758894.0,133374.0
Office Supplies,Jun,706865.0,125705.0
Technology,Sep,228797.0,39654.0
Technology,Dec,309396.0,54377.0
Technology,Jun,316434.0,57298.0
Office Supplies,Jan,850142.0,153547.0
Technology,Aug,297852.0,51300.0
Technology,Oct,341137.0,56991.0
Technology,Jan,299859.0,55505.0
Office Supplies,Mar,793286.0,134265.0
Office Supplies,Aug,711460.0,128906.0
Office Supplies,Sep,753779.0,130800.0
Office Supplies,Oct,791813.0,137082.0
Furniture,Nov,265745.0,45455.0
Office Supplies,Nov,745387.0,127980.0
Technology,May,291048.0,50291.0
Furniture,Feb,214265.0,39392.0
Office Supplies,Apr,742666.0,131291.0
Furniture,Jan,260073.0,46034.0
Furniture,Jun,261983.0,45277.0
Technology,Nov,319058.0,56975.0
Technology,Mar,272591.0,48046.0
Technology,Feb,269939.0,45389.0
Furniture,Apr,301852.0,54397.0
Technology,Apr,292706.0,50960.0
Furniture,Dec,288985.0,51966.0
Office Supplies,May,798945.0,142702.0
Furniture,Jul,242850.0,42524.0
Furniture,May,270679.0,49280.0
