category,month,total_sales,total_profit
Furniture,Sep,248721.0,43270.0
Furniture,Oct,215741.0,39685.0
Furniture,Mar,273029.0,48774.0
Office Supplies,Feb,656686.0,115169.0
Technology,Jul,251490.0,44888.0
Office Supplies,Dec,804080.0,143132.0
Furniture,Aug,240208.0,42575.0
Office Supplies,Jul,635045.0,112951.0
Office Supplies,Jun,576915.0,103323.0
Technology,Sep,204102.0,35546.0
Technology,Dec,267508.0,47246.0
Technology,Jun,282446.0,50984.0
Office Supplies,Jan,724006.0,131159.0
Technology,Aug,245883.0,42733.0
Technology,Oct,289544.0,47628.0
Technology,Jan,254450.0,47482.0
Office Supplies,Mar,681451.0,115060.0
Office Supplies,Aug,634381.0,115165.0
Office Supplies,Sep,630305.0,108242.0
Office Supplies,Oct,693788.0,118774.0
Furniture,Nov,229594.0,38387.0
Office Supplies,Nov,627272.0,107812.0
Technology,May,252393.0,43074.0
Furniture,Feb,194375.0,35720.0
Office Supplies,Apr,623709.0,111013.0
Furniture,Jan,229927.0,40842.0
Furniture,Jun,215979.0,38576.0
Technology,Nov,275051.0,48350.0
Technology,Mar,236939.0,41984.0
Technology,Feb,231715.0,37797.0
Furniture,Apr,255483.0,46027.0
Technology,Apr,259051.0,45327.0
Furniture,Dec,246437.0,45101.0
Office Supplies,May,680327.0,120424.0
Furniture,Jul,194211.0,34549.0
Furniture,May,222905.0,42133.0
