region,month_name,total_sales
South,Mar,283265.0
South,Jan,247145.0
East,Apr,419756.0
East,Nov,401028.0
Central,May,349744.0
East,Mar,370332.0
Central,Oct,290767.0
South,Nov,212671.0
Central,Apr,317362.0
South,Jul,206513.0
Central,Mar,342827.0
East,Jan,400332.0
West,Apr,401377.0
East,Sep,367270.0
South,Sep,244809.0
West,Aug,378223.0
Central,Nov,325691.0
South,Feb,247446.0
West,Mar,406662.0
South,Dec,284136.0
East,Feb,343499.0
West,Dec,479950.0
West,Sep,366690.0
Central,Sep,296445.0
South,Aug,259602.0
East,Jun,324642.0
West,Jan,462768.0
South,Apr,212249.0
Central,Dec,345162.0
West,Oct,423881.0
Central,Jun,317446.0
Central,Aug,271916.0
East,Oct,430257.0
West,Jun,428702.0
West,Jul,386339.0
West,Nov,410391.0
East,Dec,411221.0
South,Jun,234271.0
East,Jul,388803.0
East,May,337367.0
South,Oct,256595.0
Central,Jul,327931.0
Central,Jan,327211.0
East,Aug,392099.0
Central,Feb,307477.0
South,May,253995.0
West,May,444167.0
West,Feb,332210.0
