region,month_name,total_sales
South,Mar,296275.0
South,Jan,261498.0
East,Apr,441217.0
East,Nov,427946.0
Central,May,373139.0
East,Mar,404864.0
Central,Oct,313617.0
South,Nov,224403.0
Central,Apr,344840.0
South,Jul,213931.0
Central,Mar,355430.0
East,Jan,418878.0
West,Apr,421680.0
East,Sep,396075.0
South,Sep,257448.0
West,Aug,401588.0
Central,Nov,342992.0
South,Feb,260140.0
West,Mar,426238.0
South,Dec,296633.0
East,Feb,363169.0
West,Dec,509862.0
West,Sep,392107.0
Central,Sep,313844.0
South,Aug,280156.0
East,Jun,340027.0
West,Jan,484266.0
South,Apr,233237.0
Central,Dec,356824.0
West,Oct,453940.0
Central,Jun,336689.0
Central,Aug,284234.0
East,Oct,463273.0
West,Jun,467004.0
West,Jul,414203.0
West,Nov,435965.0
East,Dec,427168.0
South,Jun,262004.0
East,Jul,414039.0
East,May,368433.0
South,Oct,267215.0
Central,Jul,358220.0
Central,Jan,353912.0
East,Aug,409605.0
Central,Feb,347309.0
South,May,265523.0
West,May,475075.0
West,Feb,351900.0
