region,month_name,total_sales
South,Mar,245620.0
South,Jan,218356.0
East,Apr,351335.0
East,Nov,354370.0
Central,May,306423.0
East,Mar,319178.0
Central,Oct,262933.0
South,Nov,186665.0
Central,Apr,286094.0
South,Jul,169483.0
Central,Mar,313013.0
East,Jan,342021.0
West,Apr,354256.0
East,Sep,301390.0
South,Sep,209635.0
West,Aug,333619.0
Central,Nov,286891.0
South,Feb,228391.0
West,Mar,359519.0
South,Dec,252840.0
East,Feb,312497.0
West,Dec,423196.0
West,Sep,331909.0
Central,Sep,274477.0
South,Aug,230285.0
East,Jun,291991.0
West,Jan,413546.0
South,Apr,190912.0
Central,Dec,311606.0
West,Oct,373823.0
Central,Jun,274128.0
Central,Aug,244592.0
East,Oct,376082.0
West,Jun,368648.0
West,Jul,353820.0
West,Nov,364704.0
East,Dec,375607.0
South,Jun,207776.0
East,Jul,328817.0
East,May,301347.0
South,Oct,224993.0
Central,Jul,279010.0
Central,Jan,295150.0
East,Aug,352126.0
Central,Feb,277469.0
South,May,218878.0
West,May,383891.0
West,Feb,300949.0
