region,month_name,total_sales
South,Mar,289606.0
South,Jan,250484.0
East,Apr,427402.0
East,Nov,408349.0
Central,May,353630.0
East,Mar,377824.0
Central,Oct,302403.0
South,Nov,217241.0
Central,Apr,324081.0
South,Jul,209308.0
Central,Mar,347506.0
East,Jan,406934.0
West,Apr,404810.0
East,Sep,371186.0
South,Sep,251024.0
West,Aug,387305.0
Central,Nov,331713.0
South,Feb,249956.0
West,Mar,413388.0
South,Dec,287213.0
East,Feb,349670.0
West,Dec,496440.0
West,Sep,372956.0
Central,Sep,302814.0
South,Aug,263918.0
East,Jun,329914.0
West,Jan,468756.0
South,Apr,223801.0
Central,Dec,348559.0
West,Oct,431449.0
Central,Jun,325239.0
Central,Aug,275444.0
East,Oct,439013.0
West,Jun,445238.0
West,Jul,393584.0
West,Nov,422487.0
East,Dec,415871.0
South,Jun,241221.0
East,Jul,397465.0
East,May,352011.0
South,Oct,259703.0
Central,Jul,333249.0
Central,Jan,340556.0
East,Aug,395664.0
Central,Feb,312692.0
South,May,257653.0
West,May,452367.0
West,Feb,340075.0
