region,month_name,total_sales
South,Mar,230129.0
South,Jan,213332.0
East,Apr,335982.0
East,Nov,339335.0
Central,May,296997.0
East,Mar,305637.0
Central,Oct,251615.0
South,Nov,179798.0
Central,Apr,277227.0
South,Jul,163195.0
Central,Mar,302319.0
East,Jan,321114.0
West,Apr,335281.0
East,Sep,293633.0
South,Sep,200537.0
West,Aug,318659.0
Central,Nov,274807.0
South,Feb,221291.0
West,Mar,348650.0
South,Dec,246894.0
East,Feb,304244.0
West,Dec,402272.0
West,Sep,316484.0
Central,Sep,267060.0
South,Aug,222359.0
East,Jun,276145.0
West,Jan,394727.0
South,Apr,181833.0
Central,Dec,299762.0
West,Oct,355778.0
Central,Jun,265087.0
Central,Aug,234712.0
East,Oct,360261.0
West,Jun,340409.0
West,Jul,340070.0
West,Nov,333112.0
East,Dec,352341.0
South,Jun,191234.0
East,Jul,308235.0
East,May,287377.0
South,Oct,218819.0
Central,Jul,262461.0
Central,Jan,274842.0
East,Aug,338862.0
Central,Feb,268676.0
South,May,208711.0
West,May,354796.0
West,Feb,283615.0
