category,month,total_sales,total_profit
Furniture,Sep,272272.0,47186.0
Furniture,Oct,239588.0,43999.0
Furniture,Mar,307123.0,53913.0
Office Supplies,Feb,713267.0,125387.0
Technology,Jul,282883.0,50529.0
Office Supplies,Dec,888938.0,157730.0
Furniture,Aug,264930.0,46768.0
Office Supplies,Jul,743310.0,131031.0
Office Supplies,Jun,690947.0,122993.0
Technology,Sep,225521.0,39153.0
Technology,Dec,302753.0,53068.0
Technology,Jun,310119.0,56130.0
Office Supplies,Jan,830937.0,149937.0
Technology,Aug,289176.0,49921.0
Technology,Oct,336835.0,56194.0
Technology,Jan,295008.0,54762.0
Office Supplies,Mar,765525.0,129809.0
Office Supplies,Aug,696655.0,125743.0
Office Supplies,Sep,736088.0,127304.0
Office Supplies,Oct,781099.0,135552.0
Furniture,Nov,260382.0,44488.0
Office Supplies,Nov,726017.0,124527.0
Technology,May,285012.0,49160.0
Furniture,Feb,210862.0,38782.0
Office Supplies,Apr,721647.0,127461.0
Furniture,Jan,258933.0,45835.0
Furniture,Jun,259952.0,44874.0
Technology,Nov,313586.0,56199.0
Technology,Mar,269312.0,47539.0
Technology,Feb,266529.0,44931.0
Furniture,Apr,297713.0,53656.0
Technology,Apr,288274.0,50180.0
Furniture,Dec,284856.0,51347.0
Office Supplies,May,784008.0,139620.0
Furniture,Jul,238346.0,41744.0
Furniture,May,253908.0,46457.0
