region,month_name,total_sales
South,Mar,243230.0
South,Jan,215903.0
East,Apr,350349.0
East,Nov,350768.0
Central,May,303793.0
East,Mar,314711.0
Central,Oct,260547.0
South,Nov,184389.0
Central,Apr,283746.0
South,Jul,166496.0
Central,Mar,310025.0
East,Jan,328319.0
West,Apr,349514.0
East,Sep,299599.0
South,Sep,206396.0
West,Aug,329187.0
Central,Nov,284484.0
South,Feb,227017.0
West,Mar,356411.0
South,Dec,251939.0
East,Feb,311044.0
West,Dec,419743.0
West,Sep,329440.0
Central,Sep,271452.0
South,Aug,229931.0
East,Jun,289885.0
West,Jan,409295.0
South,Apr,189738.0
Central,Dec,307043.0
West,Oct,372416.0
Central,Jun,271742.0
Central,Aug,242510.0
East,Oct,374806.0
West,Jun,366298.0
West,Jul,349815.0
West,Nov,351539.0
East,Dec,366811.0
South,Jun,199967.0
East,Jul,326082.0
East,May,297176.0
South,Oct,224501.0
Central,Jul,275427.0
Central,Jan,292718.0
East,Aug,346665.0
Central,Feb,275249.0
South,May,210757.0
West,May,381243.0
West,Feb,298539.0
