segment,month_name,total_sales,total_profit
Corporate,Oct,413202.0,72083.0
Home Office,Jul,279775.0,48217.0
Consumer,Jul,636621.0,111468.0
Corporate,Mar,387289.0,65907.0
Consumer,Nov,614341.0,105814.0
Home Office,Aug,217259.0,36601.0
Consumer,Aug,681492.0,124679.0
Corporate,Aug,372944.0,65696.0
Home Office,Apr,222996.0,39544.0
Consumer,Jun,669443.0,117522.0
Consumer,May,667971.0,117909.0
Home Office,Sep,208087.0,34944.0
Corporate,Jul,359567.0,65303.0
Corporate,Dec,479859.0,87285.0
Corporate,May,418179.0,73713.0
Corporate,Apr,423240.0,73458.0
Home Office,May,262016.0,48175.0
Home Office,Jan,274319.0,49990.0
Home Office,Jun,226610.0,40829.0
Consumer,Sep,675509.0,117394.0
Home Office,Mar,273147.0,45152.0
Consumer,Apr,672010.0,120258.0
Home Office,Nov,244584.0,42566.0
Home Office,Oct,273215.0,47931.0
Consumer,Dec,755555.0,134262.0
Corporate,Nov,455893.0,79674.0
Corporate,Sep,359660.0,63088.0
Corporate,Feb,372268.0,63490.0
Home Office,Feb,221497.0,39894.0
Consumer,Mar,689716.0,121421.0
Consumer,Oct,683914.0,117652.0
Corporate,Jan,446140.0,78560.0
Consumer,Jan,680620.0,125054.0
Corporate,Jun,377181.0,67580.0
Home Office,Dec,254719.0,43089.0
Consumer,Feb,610657.0,108280.0
