region,month_name,total_sales
South,Mar,284572.0
South,Jan,247655.0
East,Apr,423699.0
East,Nov,403724.0
Central,May,352856.0
East,Mar,374016.0
Central,Oct,294822.0
South,Nov,214649.0
Central,Apr,318228.0
South,Jul,206753.0
Central,Mar,345812.0
East,Jan,402809.0
West,Apr,402221.0
East,Sep,368608.0
South,Sep,245635.0
West,Aug,379676.0
Central,Nov,328633.0
South,Feb,248306.0
West,Mar,409005.0
South,Dec,284267.0
East,Feb,346803.0
West,Dec,483072.0
West,Sep,367639.0
Central,Sep,300209.0
South,Aug,262372.0
East,Jun,326506.0
West,Jan,467036.0
South,Apr,212674.0
Central,Dec,346412.0
West,Oct,425833.0
Central,Jun,318221.0
Central,Aug,273522.0
East,Oct,432297.0
West,Jun,438755.0
West,Jul,388335.0
West,Nov,412828.0
East,Dec,413278.0
South,Jun,239499.0
East,Jul,393621.0
East,May,349358.0
South,Oct,256858.0
Central,Jul,328973.0
Central,Jan,336681.0
East,Aug,393001.0
Central,Feb,310105.0
South,May,254636.0
West,May,445971.0
West,Feb,334066.0
