region,month_name,total_sales
South,Mar,256780.0
South,Jan,223805.0
East,Apr,368742.0
East,Nov,361888.0
Central,May,310256.0
East,Mar,327271.0
Central,Oct,273567.0
South,Nov,190993.0
Central,Apr,296278.0
South,Jul,178370.0
Central,Mar,320719.0
East,Jan,353706.0
West,Apr,371203.0
East,Sep,323288.0
South,Sep,214710.0
West,Aug,351549.0
Central,Nov,295357.0
South,Feb,235173.0
West,Mar,369143.0
South,Dec,264872.0
East,Feb,318049.0
West,Dec,436108.0
West,Sep,339519.0
Central,Sep,280654.0
South,Aug,235753.0
East,Jun,300364.0
West,Jan,427744.0
South,Apr,194642.0
Central,Dec,317908.0
West,Oct,395659.0
Central,Jun,283081.0
Central,Aug,251559.0
East,Oct,402932.0
West,Jun,387585.0
West,Jul,362958.0
West,Nov,376194.0
East,Dec,380020.0
South,Jun,216823.0
East,Jul,340904.0
East,May,307200.0
South,Oct,230051.0
Central,Jul,288788.0
Central,Jan,306185.0
East,Aug,357527.0
Central,Feb,285444.0
South,May,228100.0
West,May,391728.0
West,Feb,308010.0
