category,month,total_sales,total_profit
Furniture,Sep,264924.0,45989.0
Furniture,Oct,233190.0,42754.0
Furniture,Mar,300265.0,52572.0
Office Supplies,Feb,692353.0,121556.0
Technology,Jul,275286.0,49106.0
Office Supplies,Dec,857769.0,152413.0
Furniture,Aug,258645.0,45758.0
Office Supplies,Jul,713723.0,125933.0
Office Supplies,Jun,664115.0,117959.0
Technology,Sep,215077.0,37588.0
Technology,Dec,288956.0,51237.0
Technology,Jun,299569.0,53959.0
Office Supplies,Jan,802381.0,144661.0
Technology,Aug,274419.0,47741.0
Technology,Oct,324784.0,53891.0
Technology,Jan,284219.0,52950.0
Office Supplies,Mar,730776.0,123609.0
Office Supplies,Aug,678072.0,122446.0
Office Supplies,Sep,691927.0,119500.0
Office Supplies,Oct,757021.0,131546.0
Furniture,Nov,250999.0,42700.0
Office Supplies,Nov,695040.0,120203.0
Technology,May,270354.0,46810.0
Furniture,Feb,206774.0,37998.0
Office Supplies,Apr,683663.0,121559.0
Furniture,Jan,249406.0,44113.0
Furniture,Jun,243287.0,43517.0
Technology,Nov,295894.0,52324.0
Technology,Mar,258929.0,45733.0
Technology,Feb,259984.0,43779.0
Furniture,Apr,288687.0,52049.0
Technology,Apr,280901.0,48750.0
Furniture,Dec,267880.0,49028.0
Office Supplies,May,747067.0,133280.0
Furniture,Jul,215830.0,38184.0
Furniture,May,238516.0,44424.0
