category,month,total_sales,total_profit
Furniture,Sep,244360.0,42774.0
Furniture,Oct,210528.0,38605.0
Furniture,Mar,265371.0,47253.0
Office Supplies,Feb,630165.0,111334.0
Technology,Jul,241827.0,43122.0
Office Supplies,Dec,769123.0,137773.0
Furniture,Aug,230257.0,40656.0
Office Supplies,Jul,617436.0,110027.0
Office Supplies,Jun,561673.0,100766.0
Technology,Sep,196230.0,34228.0
Technology,Dec,259954.0,46193.0
Technology,Jun,266589.0,47872.0
Office Supplies,Jan,710321.0,128821.0
Technology,Aug,239975.0,41574.0
Technology,Oct,282530.0,46420.0
Technology,Jan,249857.0,46762.0
Office Supplies,Mar,667414.0,112881.0
Office Supplies,Aug,608091.0,111350.0
Office Supplies,Sep,610075.0,104491.0
Office Supplies,Oct,662835.0,114230.0
Furniture,Nov,226907.0,38030.0
Office Supplies,Nov,610818.0,104862.0
Technology,May,237738.0,40111.0
Furniture,Feb,186067.0,34455.0
Office Supplies,Apr,600819.0,107466.0
Furniture,Jan,223522.0,39864.0
Furniture,Jun,209349.0,37458.0
Technology,Nov,268214.0,47039.0
Technology,Mar,232851.0,41180.0
Technology,Feb,216337.0,35265.0
Furniture,Apr,244448.0,44065.0
Technology,Apr,243853.0,42453.0
Furniture,Dec,219469.0,39330.0
Office Supplies,May,646717.0,115072.0
Furniture,Jul,185050.0,33175.0
Furniture,May,218026.0,41235.0
