region,month_name,total_sales
South,Mar,244469.0
South,Jan,217484.0
East,Apr,351335.0
East,Nov,351885.0
Central,May,304504.0
East,Mar,316446.0
Central,Oct,261011.0
South,Nov,184442.0
Central,Apr,284909.0
South,Jul,167541.0
Central,Mar,311529.0
East,Jan,340144.0
West,Apr,351329.0
East,Sep,300288.0
South,Sep,209226.0
West,Aug,331919.0
Central,Nov,286069.0
South,Feb,228131.0
West,Mar,356820.0
South,Dec,252350.0
East,Feb,311431.0
West,Dec,421198.0
West,Sep,331031.0
Central,Sep,273710.0
South,Aug,229931.0
East,Jun,290949.0
West,Jan,409757.0
South,Apr,189887.0
Central,Dec,309270.0
West,Oct,373378.0
Central,Jun,271742.0
Central,Aug,242510.0
East,Oct,375533.0
West,Jun,367351.0
West,Jul,352617.0
West,Nov,353774.0
East,Dec,367944.0
South,Jun,199967.0
East,Jul,327280.0
East,May,298697.0
South,Oct,224501.0
Central,Jul,276338.0
Central,Jan,294360.0
East,Aug,349482.0
Central,Feb,276002.0
South,May,211204.0
West,May,381994.0
West,Feb,300204.0
