category,month,total_sales,total_profit
Furniture,Sep,298932.0,51940.0
Furniture,Oct,262762.0,48279.0
Furniture,Mar,333061.0,57739.0
Office Supplies,Feb,779542.0,136976.0
Technology,Jul,310423.0,55515.0
Office Supplies,Dec,949340.0,167450.0
Furniture,Aug,286979.0,51426.0
Office Supplies,Jul,823011.0,144321.0
Office Supplies,Jun,777846.0,139264.0
Technology,Sep,247201.0,42832.0
Technology,Dec,326687.0,57496.0
Technology,Jun,339380.0,61862.0
Office Supplies,Jan,900289.0,162047.0
Technology,Aug,327815.0,56877.0
Technology,Oct,366297.0,61256.0
Technology,Jan,331424.0,61497.0
Office Supplies,Mar,854451.0,143607.0
Office Supplies,Aug,756123.0,137291.0
Office Supplies,Sep,807268.0,140175.0
Office Supplies,Oct,865518.0,150420.0
Furniture,Nov,286855.0,49199.0
Office Supplies,Nov,798570.0,137779.0
Technology,May,316039.0,53887.0
Furniture,Feb,233751.0,42543.0
Office Supplies,Apr,787550.0,139452.0
Furniture,Jan,281417.0,50504.0
Furniture,Jun,285002.0,48659.0
Technology,Nov,342590.0,61684.0
Technology,Mar,292419.0,51502.0
Technology,Feb,287350.0,48128.0
Furniture,Apr,329008.0,58263.0
Technology,Apr,320696.0,55832.0
Furniture,Dec,312590.0,56618.0
Office Supplies,May,852646.0,151729.0
Furniture,Jul,262447.0,45941.0
Furniture,May,309187.0,56807.0
