state,total_sales,total_customers
Alabama,100911.0,60
Arizona,375911.0,170
Arkansas,71946.0,14
California,3035061.0,1244
Colorado,386849.0,165
Connecticut,127554.0,60
Delaware,106502.0,42
District of Columbia,11048.0,7
Florida,571268.0,204
Georgia,224054.0,121
Illinois,815404.0,353
Indiana,194148.0,87
Iowa,36309.0,20
Kansas,40015.0,8
Kentucky,320662.0,102
Louisiana,76029.0,33
Maryland,50350.0,22
Massachusetts,202537.0,88
Michigan,282876.0,121
Minnesota,231414.0,93
Mississippi,88959.0,38
Missouri,116442.0,54
Nebraska,20674.0,11
Nevada,35961.0,18
New Hampshire,34518.0,17
New Jersey,215612.0,80
New Mexico,47127.0,31
New York,1548986.0,669
North Carolina,483096.0,247
Ohio,684669.0,290
Oklahoma,57115.0,24
Oregon,54135.0,23
Pennsylvania,817258.0,373
Rhode Island,82578.0,41
South Dakota,19956.0,10
Tennessee,233959.0,102
Texas,1483922.0,605
Utah,72745.0,40
Virginia,307502.0,118
Washington,726831.0,304
Wisconsin,116974.0,73
