region,month_name,total_sales
South,Mar,264379.0
South,Jan,229847.0
East,Apr,387152.0
East,Nov,377456.0
Central,May,322603.0
East,Mar,341162.0
Central,Oct,279867.0
South,Nov,198393.0
Central,Apr,303929.0
South,Jul,186388.0
Central,Mar,328842.0
East,Jan,377957.0
West,Apr,386867.0
East,Sep,347631.0
South,Sep,229462.0
West,Aug,358846.0
Central,Nov,311273.0
South,Feb,236896.0
West,Mar,381374.0
South,Dec,271078.0
East,Feb,326925.0
West,Dec,454935.0
West,Sep,345191.0
Central,Sep,288543.0
South,Aug,248365.0
East,Jun,307621.0
West,Jan,438492.0
South,Apr,199125.0
Central,Dec,322572.0
West,Oct,406772.0
Central,Jun,302560.0
Central,Aug,258257.0
East,Oct,411386.0
West,Jun,405848.0
West,Jul,372781.0
West,Nov,389976.0
East,Dec,393793.0
South,Jun,221642.0
East,Jul,362290.0
East,May,318230.0
South,Oct,238550.0
Central,Jul,307705.0
Central,Jan,314022.0
East,Aug,366064.0
Central,Feb,293905.0
South,May,234220.0
West,May,403995.0
West,Feb,315918.0
