state,total_sales,total_customers
Alabama,100911.0,60
Arizona,375911.0,170
Arkansas,72186.0,15
California,3040118.0,1250
Colorado,386953.0,166
Connecticut,127554.0,60
Delaware,106502.0,42
District of Columbia,12360.0,8
Florida,573099.0,206
Georgia,224054.0,121
Illinois,817728.0,355
Indiana,194148.0,87
Iowa,36309.0,20
Kansas,40015.0,8
Kentucky,321732.0,104
Louisiana,76029.0,33
Maryland,50350.0,22
Massachusetts,202537.0,88
Michigan,282876.0,121
Minnesota,231414.0,93
Mississippi,88959.0,38
Missouri,116442.0,54
Nebraska,20674.0,11
Nevada,35961.0,18
New Hampshire,34518.0,17
New Jersey,216512.0,81
New Mexico,47127.0,31
New York,1555093.0,677
North Carolina,483096.0,247
Ohio,687414.0,292
Oklahoma,57115.0,24
Oregon,54135.0,23
Pennsylvania,817691.0,374
Rhode Island,83905.0,43
South Dakota,19956.0,10
Tennessee,233959.0,102
Texas,1485838.0,607
Utah,72745.0,40
Virginia,308099.0,119
Washington,726831.0,304
Wisconsin,116974.0,73
