region,month_name,total_sales
South,Mar,261329.0
South,Jan,224281.0
East,Apr,372494.0
East,Nov,369021.0
Central,May,313138.0
East,Mar,331698.0
Central,Oct,275543.0
South,Nov,192667.0
Central,Apr,301233.0
South,Jul,181543.0
Central,Mar,323801.0
East,Jan,368462.0
West,Apr,383266.0
East,Sep,326556.0
South,Sep,218073.0
West,Aug,355609.0
Central,Nov,299052.0
South,Feb,235742.0
West,Mar,373142.0
South,Dec,266870.0
East,Feb,322125.0
West,Dec,440813.0
West,Sep,342972.0
Central,Sep,284327.0
South,Aug,238436.0
East,Jun,304544.0
West,Jan,433607.0
South,Apr,196258.0
Central,Dec,319088.0
West,Oct,399354.0
Central,Jun,286236.0
Central,Aug,252990.0
East,Oct,405815.0
West,Jun,397032.0
West,Jul,367891.0
West,Nov,381193.0
East,Dec,387834.0
South,Jun,219159.0
East,Jul,355197.0
East,May,312222.0
South,Oct,234283.0
Central,Jul,300208.0
Central,Jan,309656.0
East,Aug,364101.0
Central,Feb,288603.0
South,May,230773.0
West,May,399804.0
West,Feb,312641.0
