region,month_name,total_sales
South,Mar,294061.0
South,Jan,257126.0
East,Apr,436819.0
East,Nov,425157.0
Central,May,369110.0
East,Mar,400663.0
Central,Oct,310389.0
South,Nov,220544.0
Central,Apr,327789.0
South,Jul,212342.0
Central,Mar,352184.0
East,Jan,414968.0
West,Apr,416706.0
East,Sep,389250.0
South,Sep,254512.0
West,Aug,397445.0
Central,Nov,340358.0
South,Feb,256341.0
West,Mar,421603.0
South,Dec,293568.0
East,Feb,357406.0
West,Dec,505336.0
West,Sep,388495.0
Central,Sep,308097.0
South,Aug,271367.0
East,Jun,337976.0
West,Jan,480874.0
South,Apr,230296.0
Central,Dec,353743.0
West,Oct,441661.0
Central,Jun,331158.0
Central,Aug,281040.0
East,Oct,457463.0
West,Jun,461429.0
West,Jul,408636.0
West,Nov,430893.0
East,Dec,422550.0
South,Jun,249672.0
East,Jul,410107.0
East,May,365039.0
South,Oct,265242.0
Central,Jul,350720.0
Central,Jan,348284.0
East,Aug,405187.0
Central,Feb,319770.0
South,May,263104.0
West,May,469686.0
West,Feb,348803.0
