region,month_name,total_sales
South,Mar,283265.0
South,Jan,245320.0
East,Apr,419039.0
East,Nov,400218.0
Central,May,349300.0
East,Mar,367243.0
Central,Oct,289833.0
South,Nov,211564.0
Central,Apr,316614.0
South,Jul,205641.0
Central,Mar,341553.0
East,Jan,399754.0
West,Apr,401377.0
East,Sep,366507.0
South,Sep,244522.0
West,Aug,377262.0
Central,Nov,325465.0
South,Feb,246735.0
West,Mar,405622.0
South,Dec,283976.0
East,Feb,342494.0
West,Dec,479349.0
West,Sep,366309.0
Central,Sep,295652.0
South,Aug,257160.0
East,Jun,322656.0
West,Jan,461699.0
South,Apr,211901.0
Central,Dec,344513.0
West,Oct,421994.0
Central,Jun,316838.0
Central,Aug,270212.0
East,Oct,426552.0
West,Jun,428030.0
West,Jul,385785.0
West,Nov,410069.0
East,Dec,410106.0
South,Jun,233670.0
East,Jul,387681.0
East,May,336370.0
South,Oct,256098.0
Central,Jul,327504.0
Central,Jan,326351.0
East,Aug,391537.0
Central,Feb,306934.0
South,May,251831.0
West,May,442702.0
West,Feb,331782.0
