region,month_name,total_sales
South,Mar,264068.0
South,Jan,228938.0
East,Apr,386130.0
East,Nov,375490.0
Central,May,315325.0
East,Mar,338700.0
Central,Oct,278540.0
South,Nov,196313.0
Central,Apr,302414.0
South,Jul,186326.0
Central,Mar,327107.0
East,Jan,376811.0
West,Apr,385562.0
East,Sep,335423.0
South,Sep,228677.0
West,Aug,358584.0
Central,Nov,300633.0
South,Feb,236491.0
West,Mar,380160.0
South,Dec,270815.0
East,Feb,325822.0
West,Dec,453443.0
West,Sep,344863.0
Central,Sep,286391.0
South,Aug,248365.0
East,Jun,306910.0
West,Jan,437670.0
South,Apr,198998.0
Central,Dec,320743.0
West,Oct,403479.0
Central,Jun,299548.0
Central,Aug,256097.0
East,Oct,409915.0
West,Jun,404770.0
West,Jul,369815.0
West,Nov,389370.0
East,Dec,390980.0
South,Jun,221049.0
East,Jul,360788.0
East,May,316837.0
South,Oct,237839.0
Central,Jul,304962.0
Central,Jan,312978.0
East,Aug,365924.0
Central,Feb,292859.0
South,May,233616.0
West,May,402922.0
West,Feb,314778.0
