region,month_name,total_sales
South,Mar,260925.0
South,Jan,224281.0
East,Apr,372494.0
East,Nov,366807.0
Central,May,312151.0
East,Mar,331288.0
Central,Oct,275543.0
South,Nov,192069.0
Central,Apr,300124.0
South,Jul,181543.0
Central,Mar,323283.0
East,Jan,367799.0
West,Apr,382819.0
East,Sep,326084.0
South,Sep,217746.0
West,Aug,354507.0
Central,Nov,298201.0
South,Feb,235742.0
West,Mar,372558.0
South,Dec,266870.0
East,Feb,321306.0
West,Dec,440151.0
West,Sep,342779.0
Central,Sep,284255.0
South,Aug,238144.0
East,Jun,304066.0
West,Jan,432827.0
South,Apr,195959.0
Central,Dec,318452.0
West,Oct,399013.0
Central,Jun,286162.0
Central,Aug,252548.0
East,Oct,405815.0
West,Jun,395868.0
West,Jul,366802.0
West,Nov,381193.0
East,Dec,387393.0
South,Jun,218933.0
East,Jul,355197.0
East,May,311987.0
South,Oct,234088.0
Central,Jul,299734.0
Central,Jan,309310.0
East,Aug,362674.0
Central,Feb,287847.0
South,May,230773.0
West,May,397739.0
West,Feb,311848.0
