category,month,total_sales,total_profit
Furniture,Sep,241081.0,42260.0
Furniture,Oct,206462.0,37864.0
Furniture,Mar,262280.0,46732.0
Office Supplies,Feb,623248.0,110225.0
Technology,Jul,235959.0,41976.0
Office Supplies,Dec,747114.0,135066.0
Furniture,Aug,226215.0,39824.0
Office Supplies,Jul,605454.0,107845.0
Office Supplies,Jun,533672.0,95757.0
Technology,Sep,192471.0,33534.0
Technology,Dec,256321.0,45534.0
Technology,Jun,265477.0,47749.0
Office Supplies,Jan,694800.0,126116.0
Technology,Aug,228621.0,39492.0
Technology,Oct,280115.0,46091.0
Technology,Jan,246623.0,46282.0
Office Supplies,Mar,658973.0,111282.0
Office Supplies,Aug,600065.0,110055.0
Office Supplies,Sep,600108.0,103027.0
Office Supplies,Oct,653155.0,112327.0
Furniture,Nov,217847.0,36718.0
Office Supplies,Nov,601411.0,103131.0
Technology,May,234149.0,39486.0
Furniture,Feb,181514.0,33651.0
Office Supplies,Apr,583887.0,104454.0
Furniture,Jan,206250.0,36106.0
Furniture,Jun,204001.0,36703.0
Technology,Nov,264271.0,46222.0
Technology,Mar,228346.0,40335.0
Technology,Feb,209418.0,34142.0
Furniture,Apr,237455.0,42771.0
Technology,Apr,239736.0,41734.0
Furniture,Dec,216636.0,38859.0
Office Supplies,May,633504.0,112217.0
Furniture,Jul,182489.0,32771.0
Furniture,May,215810.0,40777.0
