category,month,total_sales,total_profit
Furniture,Sep,265179.0,46029.0
Furniture,Oct,234822.0,43051.0
Furniture,Mar,300614.0,52630.0
Office Supplies,Feb,696710.0,122193.0
Technology,Jul,276390.0,49242.0
Office Supplies,Dec,863302.0,153394.0
Furniture,Aug,260851.0,46080.0
Office Supplies,Jul,721086.0,127091.0
Office Supplies,Jun,668570.0,118745.0
Technology,Sep,216510.0,37896.0
Technology,Dec,296456.0,51974.0
Technology,Jun,302489.0,54641.0
Office Supplies,Jan,809611.0,145911.0
Technology,Aug,275093.0,47854.0
Technology,Oct,325447.0,53956.0
Technology,Jan,286179.0,53200.0
Office Supplies,Mar,742992.0,125761.0
Office Supplies,Aug,680561.0,122825.0
Office Supplies,Sep,704311.0,121569.0
Office Supplies,Oct,763773.0,132674.0
Furniture,Nov,252634.0,43041.0
Office Supplies,Nov,705179.0,121380.0
Technology,May,272327.0,47078.0
Furniture,Feb,207917.0,38253.0
Office Supplies,Apr,687517.0,122279.0
Furniture,Jan,251250.0,44477.0
Furniture,Jun,254235.0,44227.0
Technology,Nov,297098.0,52495.0
Technology,Mar,260958.0,46017.0
Technology,Feb,261479.0,44001.0
Furniture,Apr,289798.0,52272.0
Technology,Apr,281363.0,48790.0
Furniture,Dec,271341.0,49796.0
Office Supplies,May,750794.0,133836.0
Furniture,Jul,217090.0,38374.0
Furniture,May,240437.0,44729.0
