category,month,total_sales,total_profit
Furniture,Sep,239015.0,41824.0
Furniture,Oct,205051.0,37524.0
Furniture,Mar,252515.0,45500.0
Office Supplies,Feb,615484.0,108957.0
Technology,Jul,234603.0,41692.0
Office Supplies,Dec,740964.0,133892.0
Furniture,Aug,217117.0,39073.0
Office Supplies,Jul,594931.0,106381.0
Office Supplies,Jun,528795.0,95002.0
Technology,Sep,190524.0,33143.0
Technology,Dec,254149.0,45115.0
Technology,Jun,264712.0,47565.0
Office Supplies,Jan,677921.0,122521.0
Technology,Aug,221367.0,38423.0
Technology,Oct,278178.0,45649.0
Technology,Jan,243819.0,45778.0
Office Supplies,Mar,653406.0,110296.0
Office Supplies,Aug,592642.0,108793.0
Office Supplies,Sep,595475.0,102354.0
Office Supplies,Oct,646749.0,111159.0
Furniture,Nov,213787.0,35805.0
Office Supplies,Nov,592212.0,101674.0
Technology,May,230449.0,39131.0
Furniture,Feb,179730.0,33427.0
Office Supplies,Apr,576682.0,103304.0
Furniture,Jan,204178.0,35681.0
Furniture,Jun,202892.0,36620.0
Technology,Nov,261647.0,45680.0
Technology,Mar,224160.0,39637.0
Technology,Feb,207277.0,33718.0
Furniture,Apr,235017.0,42344.0
Technology,Apr,236785.0,41163.0
Furniture,Dec,215236.0,38578.0
Office Supplies,May,627958.0,111253.0
Furniture,Jul,180174.0,32328.0
Furniture,May,214364.0,40471.0
