region,month_name,total_sales
South,Mar,256780.0
South,Jan,224059.0
East,Apr,369732.0
East,Nov,363350.0
Central,May,311411.0
East,Mar,327328.0
Central,Oct,273567.0
South,Nov,191453.0
Central,Apr,297062.0
South,Jul,179184.0
Central,Mar,321689.0
East,Jan,354911.0
West,Apr,372420.0
East,Sep,323773.0
South,Sep,214775.0
West,Aug,351549.0
Central,Nov,295509.0
South,Feb,235173.0
West,Mar,369143.0
South,Dec,265197.0
East,Feb,319011.0
West,Dec,436108.0
West,Sep,339983.0
Central,Sep,280654.0
South,Aug,235753.0
East,Jun,300414.0
West,Jan,427744.0
South,Apr,195840.0
Central,Dec,317988.0
West,Oct,395659.0
Central,Jun,283486.0
Central,Aug,252153.0
East,Oct,404225.0
West,Jun,389210.0
West,Jul,363659.0
West,Nov,377443.0
East,Dec,380020.0
South,Jun,217676.0
East,Jul,341307.0
East,May,307672.0
South,Oct,233194.0
Central,Jul,288788.0
Central,Jan,306185.0
East,Aug,358540.0
Central,Feb,285764.0
South,May,228172.0
West,May,392038.0
West,Feb,308570.0
