region,month_name,total_sales
South,Mar,269902.0
South,Jan,241881.0
East,Apr,406651.0
East,Nov,390216.0
Central,May,343568.0
East,Mar,351077.0
Central,Oct,284516.0
South,Nov,206659.0
Central,Apr,312438.0
South,Jul,194293.0
Central,Mar,337268.0
East,Jan,385995.0
West,Apr,397168.0
East,Sep,359785.0
South,Sep,237543.0
West,Aug,370879.0
Central,Nov,319600.0
South,Feb,241592.0
West,Mar,392589.0
South,Dec,277454.0
East,Feb,337713.0
West,Dec,469788.0
West,Sep,355097.0
Central,Sep,293299.0
South,Aug,250473.0
East,Jun,316461.0
West,Jan,453953.0
South,Apr,203781.0
Central,Dec,338894.0
West,Oct,415983.0
Central,Jun,312584.0
Central,Aug,266463.0
East,Oct,422058.0
West,Jun,418272.0
West,Jul,382000.0
West,Nov,400687.0
East,Dec,404818.0
South,Jun,227494.0
East,Jul,384478.0
East,May,332110.0
South,Oct,248497.0
Central,Jul,317672.0
Central,Jan,321101.0
East,Aug,385007.0
Central,Feb,301605.0
South,May,246876.0
West,May,428892.0
West,Feb,326897.0
