segment,month_name,total_sales,total_profit
Corporate,Oct,366928.0,62541.0
Home Office,Jul,224872.0,38538.0
Consumer,Jul,558205.0,99203.0
Corporate,Mar,347242.0,58963.0
Consumer,Nov,533382.0,92090.0
Home Office,Aug,196086.0,33093.0
Consumer,Aug,610746.0,111661.0
Corporate,Aug,323333.0,57400.0
Home Office,Apr,201365.0,36215.0
Consumer,Jun,573370.0,101712.0
Consumer,May,581716.0,103120.0
Home Office,Sep,174096.0,28828.0
Corporate,Jul,303893.0,55621.0
Corporate,Dec,435387.0,79477.0
Corporate,May,375451.0,66170.0
Corporate,Apr,344718.0,60375.0
Home Office,May,214898.0,39988.0
Home Office,Jan,231454.0,42633.0
Home Office,Jun,187949.0,34151.0
Consumer,Sep,591922.0,102646.0
Home Office,Mar,239994.0,38834.0
Consumer,Apr,600239.0,107242.0
Home Office,Nov,217897.0,38273.0
Home Office,Oct,225046.0,39007.0
Consumer,Dec,668582.0,120115.0
Corporate,Nov,386611.0,65260.0
Corporate,Sep,321373.0,56206.0
Corporate,Feb,343591.0,58426.0
Home Office,Feb,199449.0,35492.0
Consumer,Mar,617179.0,109064.0
Consumer,Oct,612887.0,105418.0
Corporate,Jan,403636.0,70614.0
Consumer,Jan,581651.0,107606.0
Corporate,Jun,331368.0,58964.0
Home Office,Dec,219010.0,36743.0
Consumer,Feb,547624.0,96254.0
