segment,month_name,total_sales,total_profit
Corporate,Oct,402788.0,70174.0
Home Office,Jul,270107.0,46851.0
Consumer,Jul,617352.0,108407.0
Corporate,Mar,377897.0,64270.0
Consumer,Nov,596859.0,102650.0
Home Office,Aug,212269.0,35730.0
Consumer,Aug,659681.0,120126.0
Corporate,Aug,359582.0,62871.0
Home Office,Apr,215982.0,38453.0
Consumer,Jun,651148.0,114354.0
Consumer,May,628306.0,111572.0
Home Office,Sep,198225.0,33110.0
Corporate,Jul,341705.0,62224.0
Corporate,Dec,470783.0,85605.0
Corporate,May,409058.0,71875.0
Corporate,Apr,401620.0,70620.0
Home Office,May,241684.0,44912.0
Home Office,Jan,260414.0,47310.0
Home Office,Jun,218700.0,39674.0
Consumer,Sep,662348.0,115368.0
Home Office,Mar,262403.0,43107.0
Consumer,Apr,659471.0,117916.0
Home Office,Nov,237265.0,41425.0
Home Office,Oct,264788.0,46330.0
Consumer,Dec,722686.0,129104.0
Corporate,Nov,442974.0,77271.0
Corporate,Sep,350254.0,61510.0
Corporate,Feb,363733.0,61978.0
Home Office,Feb,214812.0,38272.0
Consumer,Mar,675457.0,118939.0
Consumer,Oct,668999.0,115366.0
Corporate,Jan,438404.0,77154.0
Consumer,Jan,661500.0,121607.0
Corporate,Jun,367823.0,65902.0
Home Office,Dec,248909.0,42092.0
Consumer,Feb,595099.0,105710.0
