region,month_name,total_sales
South,Mar,226415.0
South,Jan,197019.0
East,Apr,320624.0
East,Nov,327930.0
Central,May,276247.0
East,Mar,295213.0
Central,Oct,244331.0
South,Nov,174673.0
Central,Apr,269234.0
South,Jul,155337.0
Central,Mar,294966.0
East,Jan,311486.0
West,Apr,307720.0
East,Sep,284885.0
South,Sep,196816.0
West,Aug,308819.0
Central,Nov,269270.0
South,Feb,213161.0
West,Mar,339848.0
South,Dec,230872.0
East,Feb,292176.0
West,Dec,377340.0
West,Sep,304289.0
Central,Sep,255269.0
South,Aug,207554.0
East,Jun,262298.0
West,Jan,382110.0
South,Apr,174736.0
Central,Dec,285974.0
West,Oct,345465.0
Central,Jun,248537.0
Central,Aug,227541.0
East,Oct,344063.0
West,Jun,327353.0
West,Jul,322785.0
West,Nov,320306.0
East,Dec,341719.0
South,Jun,184844.0
East,Jul,301669.0
East,May,279344.0
South,Oct,212699.0
Central,Jul,255669.0
Central,Jan,270118.0
East,Aug,325732.0
Central,Feb,249173.0
South,May,203873.0
West,May,333517.0
West,Feb,266905.0
