region,month_name,total_sales
South,Mar,268831.0
South,Jan,233716.0
East,Apr,405197.0
East,Nov,387299.0
Central,May,340317.0
East,Mar,349732.0
Central,Oct,283416.0
South,Nov,202858.0
Central,Apr,310638.0
South,Jul,189602.0
Central,Mar,336677.0
East,Jan,384979.0
West,Apr,394117.0
East,Sep,357675.0
South,Sep,233760.0
West,Aug,363368.0
Central,Nov,318230.0
South,Feb,241145.0
West,Mar,389907.0
South,Dec,276012.0
East,Feb,334892.0
West,Dec,465967.0
West,Sep,352480.0
Central,Sep,292485.0
South,Aug,249759.0
East,Jun,314684.0
West,Jan,447761.0
South,Apr,202052.0
Central,Dec,337688.0
West,Oct,414589.0
Central,Jun,311231.0
Central,Aug,264842.0
East,Oct,420205.0
West,Jun,415042.0
West,Jul,377194.0
West,Nov,395353.0
East,Dec,402411.0
South,Jun,224727.0
East,Jul,383121.0
East,May,328055.0
South,Oct,244401.0
Central,Jul,316760.0
Central,Jan,320528.0
East,Aug,375899.0
Central,Feb,299062.0
South,May,245891.0
West,May,422726.0
West,Feb,321151.0
