region,month_name,total_sales
South,Mar,291181.0
South,Jan,250950.0
East,Apr,431413.0
East,Nov,418492.0
Central,May,363095.0
East,Mar,379120.0
Central,Oct,304820.0
South,Nov,218545.0
Central,Apr,324948.0
South,Jul,209512.0
Central,Mar,348692.0
East,Jan,409994.0
West,Apr,407875.0
East,Sep,377873.0
South,Sep,251993.0
West,Aug,390030.0
Central,Nov,333948.0
South,Feb,250454.0
West,Mar,416786.0
South,Dec,289134.0
East,Feb,351590.0
West,Dec,499931.0
West,Sep,380933.0
Central,Sep,305838.0
South,Aug,266843.0
East,Jun,332790.0
West,Jan,471650.0
South,Apr,225411.0
Central,Dec,349904.0
West,Oct,433821.0
Central,Jun,327965.0
Central,Aug,278649.0
East,Oct,440909.0
West,Jun,452028.0
West,Jul,401276.0
West,Nov,427795.0
East,Dec,418901.0
South,Jun,243439.0
East,Jul,402102.0
East,May,353239.0
South,Oct,260432.0
Central,Jul,339064.0
Central,Jan,344331.0
East,Aug,398043.0
Central,Feb,314758.0
South,May,259248.0
West,May,455286.0
West,Feb,342594.0
