segment,month_name,total_sales,total_profit
Corporate,Oct,447342.0,77551.0
Home Office,Jul,297595.0,51330.0
Consumer,Jul,678672.0,119323.0
Corporate,Mar,432361.0,73525.0
Consumer,Nov,667709.0,115832.0
Home Office,Aug,235514.0,40155.0
Consumer,Aug,720551.0,131684.0
Corporate,Aug,395476.0,69637.0
Home Office,Apr,235028.0,42021.0
Consumer,Jun,729074.0,128322.0
Consumer,May,740724.0,131102.0
Home Office,Sep,223584.0,37682.0
Corporate,Jul,392747.0,71615.0
Corporate,Dec,509855.0,93045.0
Corporate,May,434890.0,76226.0
Corporate,Apr,453348.0,77486.0
Home Office,May,284388.0,52149.0
Home Office,Jan,287314.0,52159.0
Home Office,Jun,244139.0,43820.0
Consumer,Sep,727201.0,126105.0
Home Office,Mar,282702.0,46789.0
Consumer,Apr,720969.0,128955.0
Home Office,Nov,263793.0,45892.0
Home Office,Oct,282048.0,49487.0
Consumer,Dec,795142.0,140520.0
Corporate,Nov,481465.0,83979.0
Corporate,Sep,384022.0,67326.0
Corporate,Feb,396395.0,67523.0
Home Office,Feb,237402.0,42014.0
Consumer,Mar,743280.0,129584.0
Consumer,Oct,741330.0,128403.0
Corporate,Jan,480495.0,84998.0
Consumer,Jan,729791.0,134523.0
Corporate,Jun,404674.0,72809.0
Home Office,Dec,266304.0,45007.0
Consumer,Feb,646214.0,114497.0
