region,month_name,total_sales
South,Mar,250937.0
South,Jan,219919.0
East,Apr,353795.0
East,Nov,357900.0
Central,May,307949.0
East,Mar,322078.0
Central,Oct,265262.0
South,Nov,187863.0
Central,Apr,287098.0
South,Jul,174706.0
Central,Mar,314118.0
East,Jan,346308.0
West,Apr,354855.0
East,Sep,315923.0
South,Sep,210475.0
West,Aug,338589.0
Central,Nov,290996.0
South,Feb,232002.0
West,Mar,361905.0
South,Dec,254367.0
East,Feb,315157.0
West,Dec,426547.0
West,Sep,332195.0
Central,Sep,276891.0
South,Aug,231681.0
East,Jun,296094.0
West,Jan,415307.0
South,Apr,191248.0
Central,Dec,313496.0
West,Oct,386584.0
Central,Jun,276123.0
Central,Aug,245166.0
East,Oct,390650.0
West,Jun,371755.0
West,Jul,355560.0
West,Nov,368107.0
East,Dec,376296.0
South,Jun,210746.0
East,Jul,331059.0
East,May,305175.0
South,Oct,225191.0
Central,Jul,282671.0
Central,Jan,297773.0
East,Aug,353075.0
Central,Feb,278375.0
South,May,222345.0
West,May,385812.0
West,Feb,301743.0
