segment,month_name,total_sales,total_profit
Corporate,Oct,341108.0,58126.0
Home Office,Jul,201665.0,34697.0
Consumer,Jul,506366.0,90786.0
Corporate,Mar,307531.0,53489.0
Consumer,Nov,486094.0,83969.0
Home Office,Aug,168839.0,29427.0
Consumer,Aug,543727.0,99598.0
Corporate,Aug,295028.0,52751.0
Home Office,Apr,183125.0,32887.0
Consumer,Jun,502113.0,90071.0
Consumer,May,528745.0,94277.0
Home Office,Sep,163033.0,27155.0
Corporate,Jul,278395.0,51174.0
Corporate,Dec,395854.0,71116.0
Corporate,May,336452.0,58810.0
Corporate,Apr,316953.0,55265.0
Home Office,May,184464.0,34033.0
Home Office,Jan,208986.0,37928.0
Home Office,Jun,168832.0,31657.0
Consumer,Sep,548095.0,94939.0
Home Office,Mar,214937.0,34692.0
Consumer,Apr,531839.0,95806.0
Home Office,Nov,203207.0,35751.0
Home Office,Oct,211534.0,36428.0
Consumer,Dec,589998.0,106665.0
Corporate,Nov,363938.0,60945.0
Corporate,Sep,300345.0,52732.0
Corporate,Feb,312481.0,52868.0
Home Office,Feb,178264.0,32094.0
Consumer,Mar,586493.0,103918.0
Consumer,Oct,560638.0,96792.0
Corporate,Jan,374264.0,65781.0
Consumer,Jan,527370.0,97761.0
Corporate,Jun,307061.0,54682.0
Home Office,Dec,191619.0,32363.0
Consumer,Feb,492398.0,87745.0
