category,month,total_sales,total_profit
Furniture,Sep,259907.0,44975.0
Furniture,Oct,224312.0,41313.0
Furniture,Mar,295109.0,51461.0
Office Supplies,Feb,682500.0,119796.0
Technology,Jul,263310.0,47453.0
Office Supplies,Dec,843727.0,150016.0
Furniture,Aug,252327.0,44892.0
Office Supplies,Jul,688053.0,122610.0
Office Supplies,Jun,640575.0,113946.0
Technology,Sep,211649.0,36948.0
Technology,Dec,279057.0,49374.0
Technology,Jun,293727.0,52978.0
Office Supplies,Jan,789179.0,142637.0
Technology,Aug,267036.0,46680.0
Technology,Oct,321166.0,53316.0
Technology,Jan,268086.0,49933.0
Office Supplies,Mar,717480.0,121506.0
Office Supplies,Aug,665061.0,120356.0
Office Supplies,Sep,677326.0,116805.0
Office Supplies,Oct,743130.0,128906.0
Furniture,Nov,246992.0,42105.0
Office Supplies,Nov,679086.0,117619.0
Technology,May,266311.0,45905.0
Furniture,Feb,203390.0,37263.0
Office Supplies,Apr,664227.0,117780.0
Furniture,Jan,243408.0,43148.0
Furniture,Jun,236742.0,42299.0
Technology,Nov,290411.0,51368.0
Technology,Mar,252802.0,44632.0
Technology,Feb,253228.0,42451.0
Furniture,Apr,274749.0,49135.0
Technology,Apr,273473.0,47528.0
Furniture,Dec,263037.0,48176.0
Office Supplies,May,731780.0,130273.0
Furniture,Jul,209204.0,37056.0
Furniture,May,233383.0,43560.0
