category,month,total_sales,total_profit
Furniture,Sep,232846.0,40487.0
Furniture,Oct,202292.0,36972.0
Furniture,Mar,247726.0,44619.0
Office Supplies,Feb,593006.0,105291.0
Technology,Jul,222980.0,40114.0
Office Supplies,Dec,710943.0,127602.0
Furniture,Aug,205735.0,36864.0
Office Supplies,Jul,576873.0,103332.0
Office Supplies,Jun,517476.0,93192.0
Technology,Sep,187198.0,32452.0
Technology,Dec,240463.0,42149.0
Technology,Jun,255050.0,45944.0
Office Supplies,Jan,663760.0,120368.0
Technology,Aug,216010.0,37684.0
Technology,Oct,262455.0,43162.0
Technology,Jan,240714.0,45030.0
Office Supplies,Mar,637131.0,107854.0
Office Supplies,Aug,575436.0,105285.0
Office Supplies,Sep,585601.0,100596.0
Office Supplies,Oct,632459.0,108624.0
Furniture,Nov,202803.0,34716.0
Office Supplies,Nov,582016.0,99826.0
Technology,May,216803.0,36560.0
Furniture,Feb,177871.0,33089.0
Office Supplies,Apr,564302.0,101179.0
Furniture,Jan,197599.0,34770.0
Furniture,Jun,199637.0,36125.0
Technology,Nov,255087.0,44661.0
Technology,Mar,218315.0,38532.0
Technology,Feb,203475.0,33061.0
Furniture,Apr,230004.0,41378.0
Technology,Apr,227327.0,39433.0
Furniture,Dec,211488.0,37855.0
Office Supplies,May,612273.0,108824.0
Furniture,Jul,176508.0,31826.0
Furniture,May,210241.0,39799.0
