segment,month_name,total_sales,total_profit
Corporate,Oct,366110.0,62360.0
Home Office,Jul,224380.0,38492.0
Consumer,Jul,557808.0,99094.0
Corporate,Mar,336373.0,58244.0
Consumer,Nov,531983.0,91837.0
Home Office,Aug,195487.0,33037.0
Consumer,Aug,610746.0,111661.0
Corporate,Aug,320218.0,56904.0
Home Office,Apr,201365.0,36215.0
Consumer,Jun,572045.0,101530.0
Consumer,May,581716.0,103120.0
Home Office,Sep,174096.0,28828.0
Corporate,Jul,303358.0,55510.0
Corporate,Dec,435281.0,79466.0
Corporate,May,373379.0,65785.0
Corporate,Apr,344038.0,60272.0
Home Office,May,203404.0,37099.0
Home Office,Jan,231000.0,42500.0
Home Office,Jun,187949.0,34151.0
Consumer,Sep,591922.0,102646.0
Home Office,Mar,239822.0,38786.0
Consumer,Apr,598748.0,107056.0
Home Office,Nov,217897.0,38273.0
Home Office,Oct,224933.0,38984.0
Consumer,Dec,667376.0,119882.0
Corporate,Nov,385130.0,65005.0
Corporate,Sep,320782.0,56100.0
Corporate,Feb,341864.0,58090.0
Home Office,Feb,199449.0,35492.0
Consumer,Mar,616250.0,108895.0
Consumer,Oct,610278.0,105177.0
Corporate,Jan,402820.0,70460.0
Consumer,Jan,577590.0,107117.0
Corporate,Jun,330915.0,58867.0
Home Office,Dec,219010.0,36743.0
Consumer,Feb,547098.0,96104.0
