region,month_name,total_sales
South,Mar,299419.0
South,Jan,263807.0
East,Apr,442552.0
East,Nov,429889.0
Central,May,375927.0
East,Mar,417363.0
Central,Oct,315661.0
South,Nov,226365.0
Central,Apr,349008.0
South,Jul,215784.0
Central,Mar,358166.0
East,Jan,420438.0
West,Apr,424398.0
East,Sep,397896.0
South,Sep,258101.0
West,Aug,403367.0
Central,Nov,347801.0
South,Feb,261733.0
West,Mar,427246.0
South,Dec,299231.0
East,Feb,364916.0
West,Dec,511315.0
West,Sep,395019.0
Central,Sep,317623.0
South,Aug,280968.0
East,Jun,341865.0
West,Jan,486506.0
South,Apr,234973.0
Central,Dec,360414.0
West,Oct,465676.0
Central,Jun,340637.0
Central,Aug,292206.0
East,Oct,467485.0
West,Jun,467493.0
West,Jul,415891.0
West,Nov,437476.0
East,Dec,430868.0
South,Jun,263703.0
East,Jul,418406.0
East,May,370266.0
South,Oct,269059.0
Central,Jul,361119.0
Central,Jan,358376.0
East,Aug,411354.0
Central,Feb,349268.0
South,May,267931.0
West,May,477626.0
West,Feb,353045.0
