segment,month_name,total_sales,total_profit
Corporate,Oct,414665.0,72360.0
Home Office,Jul,279775.0,48217.0
Consumer,Jul,640941.0,112313.0
Corporate,Mar,400740.0,68426.0
Consumer,Nov,619977.0,106782.0
Home Office,Aug,217558.0,36664.0
Consumer,Aug,684179.0,125115.0
Corporate,Aug,375166.0,66076.0
Home Office,Apr,223611.0,39668.0
Consumer,Jun,672330.0,118085.0
Consumer,May,670852.0,118348.0
Home Office,Sep,208614.0,35075.0
Corporate,Jul,360314.0,65423.0
Corporate,Dec,481951.0,87576.0
Corporate,May,418825.0,73833.0
Corporate,Apr,424727.0,73712.0
Home Office,May,264751.0,48706.0
Home Office,Jan,274319.0,49990.0
Home Office,Jun,227779.0,41054.0
Consumer,Sep,679248.0,118116.0
Home Office,Mar,273369.0,45181.0
Consumer,Apr,675432.0,120937.0
Home Office,Nov,245432.0,42682.0
Home Office,Oct,273503.0,47982.0
Consumer,Dec,759756.0,134849.0
Corporate,Nov,458678.0,80074.0
Corporate,Sep,361983.0,63526.0
Corporate,Feb,374445.0,63767.0
Home Office,Feb,222053.0,40015.0
Consumer,Mar,691915.0,121783.0
Consumer,Oct,685324.0,117922.0
Corporate,Jan,446998.0,78711.0
Consumer,Jan,683847.0,125631.0
Corporate,Jun,380177.0,68171.0
Home Office,Dec,254932.0,43130.0
Consumer,Feb,614347.0,108992.0
