segment,month_name,total_sales,total_profit
Corporate,Oct,422880.0,73798.0
Home Office,Jul,284667.0,48813.0
Consumer,Jul,653959.0,114411.0
Corporate,Mar,405605.0,69240.0
Consumer,Nov,628810.0,108412.0
Home Office,Aug,221659.0,37477.0
Consumer,Aug,693796.0,126852.0
Corporate,Aug,378221.0,66700.0
Home Office,Apr,225777.0,40134.0
Consumer,Jun,679743.0,119261.0
Consumer,May,684971.0,121039.0
Home Office,Sep,212549.0,35733.0
Corporate,Jul,366785.0,66780.0
Corporate,Dec,487995.0,88846.0
Corporate,May,422388.0,74429.0
Corporate,Apr,429986.0,74541.0
Home Office,May,271503.0,50204.0
Home Office,Jan,275918.0,50140.0
Home Office,Jun,231834.0,41800.0
Consumer,Sep,692562.0,120584.0
Home Office,Mar,275355.0,45563.0
Consumer,Apr,692069.0,124006.0
Home Office,Nov,252151.0,43679.0
Home Office,Oct,275824.0,48507.0
Consumer,Dec,768890.0,136006.0
Corporate,Nov,463898.0,80890.0
Corporate,Sep,366962.0,64373.0
Corporate,Feb,381774.0,64911.0
Home Office,Feb,223389.0,40272.0
Consumer,Mar,716390.0,125164.0
Consumer,Oct,693038.0,119254.0
Corporate,Jan,454133.0,79869.0
Consumer,Jan,699539.0,129019.0
Corporate,Jun,384536.0,69056.0
Home Office,Dec,258204.0,43589.0
Consumer,Feb,620509.0,109929.0
