category,month,total_sales,total_profit
Furniture,Sep,281813.0,48713.0
Furniture,Oct,254041.0,46741.0
Furniture,Mar,319153.0,55945.0
Office Supplies,Feb,745248.0,130955.0
Technology,Jul,296802.0,52761.0
Office Supplies,Dec,923148.0,163439.0
Furniture,Aug,277461.0,49653.0
Office Supplies,Jul,782795.0,138180.0
Office Supplies,Jun,742269.0,132436.0
Technology,Sep,233653.0,40594.0
Technology,Dec,317478.0,55711.0
Technology,Jun,326007.0,59319.0
Office Supplies,Jan,875429.0,157820.0
Technology,Aug,309472.0,53242.0
Technology,Oct,354769.0,59315.0
Technology,Jan,312340.0,57773.0
Office Supplies,Mar,822984.0,138793.0
Office Supplies,Aug,729240.0,132051.0
Office Supplies,Sep,775681.0,134339.0
Office Supplies,Oct,820366.0,141270.0
Furniture,Nov,276575.0,47232.0
Office Supplies,Nov,771546.0,132619.0
Technology,May,299150.0,51787.0
Furniture,Feb,223233.0,40783.0
Office Supplies,Apr,756588.0,133915.0
Furniture,Jan,274707.0,49214.0
Furniture,Jun,270571.0,46458.0
Technology,Nov,325965.0,58086.0
Technology,Mar,283781.0,50184.0
Technology,Feb,277596.0,46695.0
Furniture,Apr,316508.0,56153.0
Technology,Apr,300040.0,52139.0
Furniture,Dec,305259.0,55290.0
Office Supplies,May,824499.0,146950.0
Furniture,Jul,249817.0,43688.0
Furniture,May,286972.0,52692.0
