segment,month_name,total_sales,total_profit
Corporate,Oct,374478.0,64468.0
Home Office,Jul,228131.0,39168.0
Consumer,Jul,568326.0,100924.0
Corporate,Mar,350024.0,59466.0
Consumer,Nov,544136.0,93934.0
Home Office,Aug,197752.0,33399.0
Consumer,Aug,621767.0,113353.0
Corporate,Aug,325247.0,57770.0
Home Office,Apr,203398.0,36597.0
Consumer,Jun,593106.0,105388.0
Consumer,May,592441.0,105178.0
Home Office,Sep,176484.0,29185.0
Corporate,Jul,306787.0,56191.0
Corporate,Dec,439910.0,80384.0
Corporate,May,378383.0,66710.0
Corporate,Apr,349343.0,61191.0
Home Office,May,216979.0,40499.0
Home Office,Jan,234339.0,43034.0
Home Office,Jun,192328.0,34834.0
Consumer,Sep,601085.0,104444.0
Home Office,Mar,243054.0,39357.0
Consumer,Apr,614997.0,109386.0
Home Office,Nov,219323.0,38517.0
Home Office,Oct,229056.0,39653.0
Consumer,Dec,674247.0,121116.0
Corporate,Nov,401899.0,68971.0
Corporate,Sep,326209.0,57244.0
Corporate,Feb,346369.0,58944.0
Home Office,Feb,201249.0,35858.0
Consumer,Mar,628320.0,111266.0
Consumer,Oct,625655.0,107676.0
Corporate,Jan,405600.0,70947.0
Consumer,Jan,601344.0,111010.0
Corporate,Jun,336361.0,59698.0
Home Office,Dec,220935.0,37131.0
Consumer,Feb,560484.0,99300.0
