region,month_name,total_sales
South,Mar,230928.0
South,Jan,214075.0
East,Apr,337147.0
East,Nov,341378.0
Central,May,298757.0
East,Mar,307151.0
Central,Oct,253522.0
South,Nov,181265.0
Central,Apr,281264.0
South,Jul,164330.0
Central,Mar,303817.0
East,Jan,321643.0
West,Apr,338911.0
East,Sep,295129.0
South,Sep,202511.0
West,Aug,322318.0
Central,Nov,276757.0
South,Feb,224938.0
West,Mar,350549.0
South,Dec,250563.0
East,Feb,305924.0
West,Dec,406382.0
West,Sep,320675.0
Central,Sep,268485.0
South,Aug,225753.0
East,Jun,276907.0
West,Jan,398476.0
South,Apr,186829.0
Central,Dec,302265.0
West,Oct,359206.0
Central,Jun,267160.0
Central,Aug,238732.0
East,Oct,368332.0
West,Jun,350459.0
West,Jul,341304.0
West,Nov,335610.0
East,Dec,362457.0
South,Jun,196383.0
East,Jul,309714.0
East,May,290093.0
South,Oct,220261.0
Central,Jul,270198.0
Central,Jan,277216.0
East,Aug,339648.0
Central,Feb,271703.0
South,May,210067.0
West,May,359582.0
West,Feb,285846.0
