region,month_name,total_sales
South,Mar,216078.0
South,Jan,188286.0
East,Apr,306234.0
East,Nov,311725.0
Central,May,266226.0
East,Mar,284397.0
Central,Oct,236519.0
South,Nov,165298.0
Central,Apr,251760.0
South,Jul,141520.0
Central,Mar,282084.0
East,Jan,298595.0
West,Apr,294304.0
East,Sep,275107.0
South,Sep,190695.0
West,Aug,280739.0
Central,Nov,258809.0
South,Feb,207097.0
West,Mar,319080.0
South,Dec,207890.0
East,Feb,281992.0
West,Dec,365454.0
West,Sep,291402.0
Central,Sep,247842.0
South,Aug,193974.0
East,Jun,248537.0
West,Jan,356545.0
South,Apr,168339.0
Central,Dec,267083.0
West,Oct,322396.0
Central,Jun,238876.0
Central,Aug,215433.0
East,Oct,334592.0
West,Jun,301246.0
West,Jul,306891.0
West,Nov,303221.0
East,Dec,319882.0
South,Jun,181644.0
East,Jul,288199.0
East,May,270662.0
South,Oct,200576.0
Central,Jul,236094.0
Central,Jan,254815.0
East,Aug,305102.0
Central,Feb,239349.0
South,May,192137.0
West,May,305871.0
West,Feb,241826.0
