segment,month_name,total_sales,total_profit
Corporate,Oct,397467.0,69359.0
Home Office,Jul,266482.0,46331.0
Consumer,Jul,607189.0,106517.0
Corporate,Mar,372591.0,63345.0
Consumer,Nov,583893.0,100731.0
Home Office,Aug,207298.0,34872.0
Consumer,Aug,656352.0,119619.0
Corporate,Aug,347720.0,61484.0
Home Office,Apr,214465.0,38281.0
Consumer,Jun,632921.0,112134.0
Consumer,May,619393.0,110138.0
Home Office,Sep,191761.0,32076.0
Corporate,Jul,332884.0,60608.0
Corporate,Dec,467972.0,85070.0
Corporate,May,405668.0,71270.0
Corporate,Apr,387351.0,67481.0
Home Office,May,232958.0,43345.0
Home Office,Jan,257227.0,46762.0
Home Office,Jun,213584.0,38938.0
Consumer,Sep,637236.0,110922.0
Home Office,Mar,258165.0,42394.0
Consumer,Apr,652462.0,116758.0
Home Office,Nov,232541.0,40613.0
Home Office,Oct,260724.0,45509.0
Consumer,Dec,704818.0,126491.0
Corporate,Nov,428837.0,74316.0
Corporate,Sep,343525.0,60220.0
Corporate,Feb,361531.0,61691.0
Home Office,Feb,213149.0,38033.0
Consumer,Mar,660011.0,116300.0
Consumer,Oct,659795.0,113835.0
Corporate,Jan,435046.0,76596.0
Consumer,Jan,646166.0,118891.0
Corporate,Jun,360540.0,64383.0
Home Office,Dec,244965.0,41622.0
Consumer,Feb,585834.0,103800.0
