segment,month_name,total_sales,total_profit
Corporate,Oct,351262.0,59888.0
Home Office,Jul,210536.0,35903.0
Consumer,Jul,516117.0,92628.0
Corporate,Mar,321387.0,55486.0
Consumer,Nov,499758.0,86255.0
Home Office,Aug,181321.0,30589.0
Consumer,Aug,568407.0,104481.0
Corporate,Aug,301805.0,53628.0
Home Office,Apr,184790.0,33210.0
Consumer,Jun,513130.0,91685.0
Consumer,May,537992.0,95853.0
Home Office,Sep,164189.0,27327.0
Corporate,Jul,286907.0,52603.0
Corporate,Dec,419387.0,76966.0
Corporate,May,351873.0,61301.0
Corporate,Apr,322682.0,56328.0
Home Office,May,188887.0,34451.0
Home Office,Jan,220945.0,40629.0
Home Office,Jun,170984.0,31963.0
Consumer,Sep,561597.0,97260.0
Home Office,Mar,225903.0,36162.0
Consumer,Apr,545967.0,97995.0
Home Office,Nov,206551.0,36369.0
Home Office,Oct,216716.0,37327.0
Consumer,Dec,601512.0,108720.0
Corporate,Nov,369093.0,61960.0
Corporate,Sep,305099.0,53675.0
Corporate,Feb,320770.0,54430.0
Home Office,Feb,180996.0,32527.0
Consumer,Mar,595824.0,105527.0
Consumer,Oct,566502.0,97971.0
Corporate,Jan,384134.0,67555.0
Consumer,Jan,537499.0,99362.0
Corporate,Jun,315468.0,56077.0
Home Office,Dec,194098.0,32765.0
Consumer,Feb,506406.0,89984.0
