category,month,total_sales,total_profit
Furniture,Sep,230348.0,40140.0
Furniture,Oct,200934.0,36753.0
Furniture,Mar,243806.0,43788.0
Office Supplies,Feb,580593.0,102986.0
Technology,Jul,210423.0,37362.0
Office Supplies,Dec,699707.0,125677.0
Furniture,Aug,203476.0,36486.0
Office Supplies,Jul,565310.0,101183.0
Office Supplies,Jun,505913.0,91089.0
Technology,Sep,183817.0,31819.0
Technology,Dec,237108.0,41509.0
Technology,Jun,251615.0,45254.0
Office Supplies,Jan,657351.0,119239.0
Technology,Aug,212034.0,36909.0
Technology,Oct,261343.0,43010.0
Technology,Jan,239151.0,44756.0
Office Supplies,Mar,628560.0,106494.0
Office Supplies,Aug,565068.0,103418.0
Office Supplies,Sep,577643.0,99003.0
Office Supplies,Oct,620725.0,106757.0
Furniture,Nov,200926.0,34341.0
Office Supplies,Nov,570756.0,98116.0
Technology,May,213407.0,36067.0
Furniture,Feb,172238.0,32284.0
Office Supplies,Apr,556760.0,99818.0
Furniture,Jan,194695.0,34315.0
Furniture,Jun,195239.0,35228.0
Technology,Nov,252470.0,44250.0
Technology,Mar,214725.0,37863.0
Technology,Feb,198228.0,32284.0
Furniture,Apr,228361.0,41162.0
Technology,Apr,224077.0,38859.0
Furniture,Dec,206512.0,36980.0
Office Supplies,May,590188.0,105612.0
Furniture,Jul,172357.0,30997.0
Furniture,May,206332.0,38883.0
