category,month,total_sales,total_profit
Furniture,Sep,269154.0,46651.0
Furniture,Oct,236246.0,43313.0
Furniture,Mar,303300.0,53135.0
Office Supplies,Feb,701320.0,123051.0
Technology,Jul,277653.0,49520.0
Office Supplies,Dec,871304.0,154564.0
Furniture,Aug,261721.0,46219.0
Office Supplies,Jul,728913.0,128663.0
Office Supplies,Jun,675465.0,120183.0
Technology,Sep,218299.0,38203.0
Technology,Dec,298800.0,52323.0
Technology,Jun,305786.0,55258.0
Office Supplies,Jan,817996.0,147582.0
Technology,Aug,284366.0,48932.0
Technology,Oct,331961.0,55248.0
Technology,Jan,289392.0,53796.0
Office Supplies,Mar,749149.0,126758.0
Office Supplies,Aug,685445.0,123576.0
Office Supplies,Sep,723374.0,125134.0
Office Supplies,Oct,768368.0,133309.0
Furniture,Nov,255146.0,43359.0
Office Supplies,Nov,712743.0,122611.0
Technology,May,274949.0,47534.0
Furniture,Feb,208710.0,38382.0
Office Supplies,Apr,702523.0,125457.0
Furniture,Jan,252930.0,44693.0
Furniture,Jun,256420.0,44489.0
Technology,Nov,309209.0,55376.0
Technology,Mar,263308.0,46423.0
Technology,Feb,263614.0,44527.0
Furniture,Apr,291785.0,52521.0
Technology,Apr,282765.0,49011.0
Furniture,Dec,272274.0,49914.0
Office Supplies,May,761959.0,135763.0
Furniture,Jul,222598.0,39299.0
Furniture,May,242140.0,45062.0
