region,month_name,total_sales
South,Mar,216309.0
South,Jan,189095.0
East,Apr,306234.0
East,Nov,311725.0
Central,May,266718.0
East,Mar,285421.0
Central,Oct,237185.0
South,Nov,165471.0
Central,Apr,252222.0
South,Jul,141881.0
Central,Mar,282362.0
East,Jan,298745.0
West,Apr,294304.0
East,Sep,275215.0
South,Sep,190942.0
West,Aug,280739.0
Central,Nov,259221.0
South,Feb,207511.0
West,Mar,319080.0
South,Dec,208237.0
East,Feb,281992.0
West,Dec,366211.0
West,Sep,291646.0
Central,Sep,247842.0
South,Aug,194583.0
East,Jun,248855.0
West,Jan,356545.0
South,Apr,168873.0
Central,Dec,267148.0
West,Oct,322583.0
Central,Jun,239085.0
Central,Aug,215433.0
East,Oct,334592.0
West,Jun,302187.0
West,Jul,308209.0
West,Nov,303489.0
East,Dec,321298.0
South,Jun,182036.0
East,Jul,288916.0
East,May,270662.0
South,Oct,202846.0
Central,Jul,237355.0
Central,Jan,257688.0
East,Aug,306426.0
Central,Feb,239988.0
South,May,194614.0
West,May,307323.0
West,Feb,244861.0
